text,stars,sentiment
Beige rengi göz kalemlerini çok severim ve beğenirim. Çünkü gözleri hem belirginleştiriyor gemde büyütüyor. Benim gözlerim zaten büyük olduğundan makyaj yaparken beige göz kalemi sürüyorum uzaktan bile belli olsunlar diye tam badem gözlü oluyorum. Herneyse Sephora collection serisinden gelen beige tonu göz kalemin yapısını çok beğendim. Uzun süre kalıyor ve göz pınarcıklarında topaklanma yapmıyor ondan dolayı çok beğendim 😍 Ve sürmesi de çok kolay bir kere çekmeniz yeterli oluyor sürekli üstünden geçmenize hiç gerek kalmıyor bile. Çok beğendim ❤️😍😍 Favorilerimin arasına çoktan girdi bile 😃😄,5,Pozitif
Daha önce hiç Sephora markasına ait göz kalemi kullanmamıştım. İlk defa denedim ve kalemin yapısını çok başarılı buldum. Ten rengi olması çok hoşuma gitti. Sürdüğümde gözlerimi daha iri gösterdi ve aydınlık durdu. Kirpik diplerime bulaşma yapmadı. Oldukça kalıcı. Gün içinde hiç gözümden akmıyor. Ayrıca kaşlarımın altınada uygulayabiliyorum. Kaş altlarıma ince biz çizgi halinde sürüp dağıttığımda kaşlarım hem daha düzgün hem daha kalkık görünüyor. Ürünü kullandığımdan beri vazgeçilmezim oldu. Beni böyle bir ürünle tanıştırdığı için Denebunu Ekibine ve Sephora’ya çok teşekkür ederim.,5,Pozitif
"Göz kalemi diyip geçmemek lazım . Çünkü göz kalemi benim için çok büyük bir anlam ifade ediyor.Uzun yıllardır makyaj yapan biri olarak hep göze aydınlık vermesi için bir çok tonda göz kalemi denedim ama hiç bu tonda güzel bir kalem bulamamıştım.Hem kalemin boyutu , hem işlevi ,hem renginin tonu ve dokusu harika. Ve yeşil gözlü biri olarak arayipta bulamadığım göz altına sürerken tereddutte kalmayacağım bir kalem.Bu kalemi çıkardıkları için Sephora'ya  teşekkür ederim.Bundan sonra bu kalemle ben ayrılmaz bir ikili olacağız 🌸",5,Pozitif
"Rutin olarak Kiko'ya ait göz kalemi kullanıyordum ancak bu ürün bunu değiştirdi. Bir kere inanılmaz kalıcı. Normalde göz diplerine sürülen ürün gözün kendi nemli yapısından dolayı bu kadar kalıcı olmaz ancak ürün hem kalıcı hem de rengi harika. Doğal bir aydınlık duruşu var. Asla yapay değil. Tahriş etmiyor yumuşak bir formda olmasına bayıldım. 
Aydınlık etkisi sebebiyle kaş kemiğinde de çok hafif şekilde kullanılabiliyor.
Hem multifonksiyonel hem de kalıcı. Bu sebeple Kiko'dan vazgeçmeme sebep oldu.",5,Pozitif
Gayet kolay sürülebilir bir yapısı var. Suya orta ileri derecede dayanıklı -ki ben duş aldıktan sonra sephora makyaj temizleyicisi ile üstünden geçtim- ve renk olarak ne tam bir nude ne de tam bir beyaz. O kadar ılımlı bir ton ki göz kenarlarınıza sürüp el yordamıyla dağıtarak muhteşem bir şeye dönüştürebilirsiniz. Aynı şekilde dudak üstünüze sürerek  ve ya dudak çerçevesi yaparak dağıtabilir bu şekilde de kullanabilirsiniz. Teşekkürler sephora teşekkürler denebunu 💜,5,Pozitif
"Methini duyarak merak ettiğim ancak elimdeki ten rengi kalemlerin sayısı nedeniyle henüz almadığım bir üründü.
Çok çok beğendiğimi söyleyebilirim. Ten rengi göz kalemi, gözü daha aydınlık ve iri göstermesi nedeniyle sürekli kullandığım bir ürün ancak şimdiye kadar denediklerim arasında bu kadar akmayan ve uzun süre kalıcı olanına denk gelmemiştim. Sürümü yumuşak yapısı nedeniyle rahat ve opak renge sahip.
Kesinlikle bittikçe alacağım bir ürün oldu.",5,Pozitif
"Kalemin rengi ten rengiydi.Benim gibi hooded eyes diye tabir edilen düşük göz kapaklı gözler için özellikle kullanılması tavsiye edilen bir renk.Sephora uzun süre kalıcı kalem de göze sürüldüğünde gözü olduğundan büyük gösteriyor,sürümü kolay,dokusu yumuşak.Gerçekten bir ten rengi göz kaleminden beklenilen vaadleri yerine getiriyor.(Dokusu yumuşak,sürümü kolay,kalıcılığı fazla)",5,Pozitif
Önceden kullandığım ten rengi kalem kirpiklerime bulaşıp kötü bir görüntü oluşturduğundan kullanmak aklıma gelmiyordu. Sephora'nın kalemi hem doğal ten rengine yakın olduğu için kalem belli olmadan aydınlık ve gözü daha büyük gösteriyor. Kıvamı çok yumuşak olmadığı için sanırım kirpiklerimede bulaşmadı. Çok beğendim diğer renkleri aklımda kesinlikle alırım.,5,Pozitif
Bir göz kaleminde benim için en önemli şey akıp bulasmamasi ve bu zor bulunan bir şey.Bu kalem bu beklentim karşıladı.akma bulaşma yok.sabitleniyor ve gözü aydınlık gösteriyor.Uzun suredir kullanmama rağmen daha 1 ya da 2 kez açtım kalemin ucunu.uzun ömürlü bir kalem olacağı belli.Parasına değecek bir ürün olduğunu düşünüyorum.tavsiye ettim gitti,5,Pozitif
Cildim çok hassas ve gerçekten iyi marka yüz ürünleri kullanorum. Ürünü tek bir gün sürdüm gece geç saatte eve geldim yüzümde sivilceler çıktı bunun yanı sıra alerji gibi kabarcıklar oluştu.,1,Negatif
Ürünü sürer sürmez cildim yanmaya başladı ve kızardı. Üstüne makyaj yaptığımda ise makyajı aksine daha kötü gösterdi. Ben hiç beğenmedim.,1,Negatif
Hiç bir özelliği yok. Primer olarak tercih edilecek çok daha iyi ürünler var. Makyajımı kalıcı yapmadı.,1,Negatif
Benim cildimde kek görüntüsü yarattı. 2 çeşit sevdiğim fondöten kullanmama rağmen cildimde oturmadı.,1,Negatif
inanılmaz matlaştıran fondötenle beraber kullanıldığında kalıp gübi bir görüntü veriyor beğenmedim,1,Negatif
Olmasana olur diyebileceğim bir ürün bi etkisini göremedim .,1,Negatif
Yine aynı şeyi söyleyeceğim minnacık Bi tester işe yaramaz,1,Negatif
Ürün genel olarak kurumuyor yapış yapış bir his bırakıyor,1,Negatif
"Ürünün etkisini göremedim, fark edemedim.",1,Negatif
"dokusunu, bıraktığı hissi pek sevemedim",1,Negatif
"tek kullanımda sonuç alıp yorum yapabilmem doğru olmaz. İlk kullanıma göre iyi, en azından cildinizde alerji yapmıyor diyebilirim. böyle krem denemelerinde ürünlerin en az 2 3 kullanımlık olması gerektiği kanaatindeyim.",2,Pozitif
Cildime pek makyaj yapmadığım için benim için biraz işlevsiz bir ürün oldu. Kendim alıp kullanacağım bir ürün değil. Fakat vegan oluşu ve nemlendirmesi iyi. Makyaj bazı kullanan kişilere önerebilirim.,2,Negatif
ürünün yapısı hoşuma gitse de yüzüme sürdüğümde karıncalanma yaptı ayrıca kokusuda kötüydü çok beğenemedim sadece kıvam olarak güzeldi onun dışında beğenmedim,2,Negatif
Primerler ile sıkıntı yaşayan biri olarak bu ürünü de maalesef kara listeme aldım. Primer amaçlıyla değil de cilt pürüzünü bozman niyetiyle sürdüğüm düşünüldü.,2,Negatif
Ürünü tatil dönüşü bronz yüzüme kullandım hassas bir cildim var ilk bir kaç sn ferahlık hissi verdi fakat sonra yanmaya başladı,2,Negatif
Yapış yapış bir his bıraktı beklediğim sonucu alamadım üzerine fondöten sürünce çamur gibi oldu sanki hiç beğenmedim maalesef,2,Negatif
ürünün kokusu ve yüzümde biraktigi o yapis yapis hissiyat hic hosuma gitmedi . o yuzden almayi ve aldirmayi düşünmüyorum,2,Negatif
Ben bir etkisini göremedim şahsen kokusu da hoş değil belki sürekli kullanımda etkili olabilir.,2,Negatif
"Fazla sürdüğüm için mi bilmem yağlı bir his bıraktı, üzerine makyaj yapmadım tek kullandım.",2,Negatif
ben pek begenemedim. makyaj bazi olarak bi farklilik yaratmadi. olsa da olur olmasa da,2,Negatif
"Kullandığım diğer primerlardan farklı, makyajı cilt yüzeyinde tutma süresi düşük, kalıcılığı çok etkili değil ne yazık ki. Benim için primerda olması gereken özellik cilt yüzeyinin tamamını az bir ürünle nötr duruma getirmesi ve ürün tutuculuğunun yüksek olması, ne yazık ki bu ürün beklentimi karşılamadı.",3,Negatif
"Ürün için artı-eksi bir söyleyemem ama PR gönderisi olduğunu varsayarsak, gönderilen ürün boyutu/gramajı ""yok artık"" dedirtti. Daha küçük ambalajlama teknik olarak mümkün değildi sanırım. O kadarcık ürünle deneyim ve fikir edinilebileceğini düşünmek... Gönderilmese daha uygun olurdu sanki.",3,Negatif
Maalesef ki bu tarz ürünlerde küçücük tanıtımlar etkisi için yeterli gelmiyor bu yüzden bir fikir edinemedim bir değişiklik göremedim en azından birkaç kullanımlık olsa gözle görülür bir farklı hissedebilirim Ama şu anda herhangi bir yorumum yok bir değişiklik yok,3,Negatif
Makyaj bazından beklentim cildi nemlendirip makyaja hazırlamadı ve makyaj sonrası aydınlık görüntü sağlaması. Ürünün cildi yumuşacık kadife gibi yapması çok güzel ancak parlak görüntü sevenler için uygun değil. Mat bit görüntü bırakıyor.,3,Pozitif
Ürün ilk deneme için güzeldi fakat deneme boylarının bu kadar küçük olması bana doğru gelmiyor cildin reaksiyon göstermesi için en az 3-4 kez kullanılmalı bence ürünü satın almam için tercih edebileceğim soru işaretlerini gideremedim.,3,Negatif
"Ürünün kıvamı bana çok sıvı geldi, tester boyunu deneyimledim makyaj öncesinde. Ekstra bir etkisini görmedim. Günlük hayatımda primer kullanmıyorum o yüzden tercih edeceğim bir ürün değil.",3,Negatif
Nemlendirme sağladığını düşünüyorum sadece. Kokusunu çok sevmedim ve çabuk emilmiyor. Vegan bir nemlendirici olarak kullanılabilir ama daha kalıcı bir makyaj bazı etkisi göremedim.,3,Negatif
face primer kullanan biri değilim hassas ciltli olduğum için birkaç seçeneği olması gerektiğini düşünüyorum. vegan formüllü olması güzel sürdükten sonrada rahatsız etmedi,3,Pozitif
karma cildime biraz fazla geldi kuru ciltler nemlendirme özelliğinden memnun olabilirler ama karma ve yağlı ciltler kullandıktan sonra bir süre beklemek zorunda kalırlar,3,Negatif
İlk defa deniyorum ve hoşuma gitti.yaglı his bırakmaması ve su bazlı etkisini hissediyorsun yüzünde .Almayı düşünürüm diger ürünlerinide memnun kaldım begendim,3,Pozitif
"ürün gerçekten çok guzel, sürdügun gibi resmen kadifemsi bir cildin oluyor. dokusunu gorunce yaglanma birakir dye dusundum ama öyle olmadi.. vegan olmasi, deneysel kullanilmamasi süper, fakat ben sadece ilk suruldugunde kokusundan pek hoşlanmadim, ama genel olarak çok guzel. hatta begendigim icin fiyatlarina baktim fakat bana gore biraz pahali geldi.. yine de tercih edilinebilir urünler arasina kesinlikle yerini alir.",4,Pozitif
Komodonejik olmaması ve gözenekleri tıkamaması çok iyi bir özellik. Hem de vegan ve cruelty free olması çok iyi. Yumuşak yapısı var sürünce hiç yağlı parlak ya da emilmeyecek gibi durmadı aksine hemen emilip kadife gibi yaptı cildimi. Ben çok beğendim makyajın altında hiç belli olmayıp makyajın altında belli olmayan ama çok etkili bir etki yarattı. Su bazlı olduğu için de gözeneklerimi tıkamadan kolayca temizlendi.,4,Pozitif
Ürünü ilk etapta tereddüt ederek kullandım genellikle cildim sivilceye aşırı yatkın ve her ürünü kullanırken zorlanıyorum ertesi güne cildim kusmuş ve nur topu gibi bir sivilcem oluyor ama bu üründe o şekilde bi sonuçla karşılaşmadım nemlendirme açısından güzel bir ürün tekrar alır mıyım bilmiyorum ama denemekten zarar gelmez gibi geliyor,4,Pozitif
Normal hayatımda güneş kremi kullandığım için baz kullanmayı tercih etmiyorum fakat özel günlerde baz makyajın kalıcılığı için çok önemli. Cildim karma deneyimlediğim kadarıyla cildimde makyajı uzun süre bozulmadan tuttu. Ekstra bir yağlanma yapmadı ben tabi cildime göre fondöten ve pudra seçimi yaptım. güzel bir ürün memnun kaldım.,4,Pozitif
Vegan olmasını çok beğendim. Çok hafif bir yapısı var ve gerçekten iyi nemlendiriyor. Hızlı emiliyor. Makyajımı müthiş gösterdi ve kalıcılığını artırdı. Hassas bir cilde sahip olduğum için uzun vadede tahrişe sebep olur mu bilmiyorum. Şimdilik herhangi bir yan etki görmedim. Muhtemelen tekrar tercih edeceğim bir ürün olacak.,4,Pozitif
"Yüzüme sürdüğüm anda farkı gördüm cildimde kadifemsi bir  yumuşaklık hissettim. Su bazlı olması sürümü kolaylaştırıyor ve kolay emiliyor. Yağlı bir his bırakmıyor. 
Bu tarz numunelerin biraz daha büyük ebatta gönderilmesi taraftarıyım. Tek kullanımda tam etkisi anlaşılmıyor. Anlık hissedilenleri yorum olarak yazabiliyorum.",4,Pozitif
"Hafif,yumuşak ipeksi bir yapısı var.Yüzü ağırlaştırmıyor. Vegan olmayan ürünlerde, ürünler hayvanlar üzerinde deneyler gerçekleştirilerek test edilmektedir. Bu ürünün vegan olmasıda tercih edilebilirlik açısından artı puan sağlıyor.Güzel ürün tavsiye edebilirim.",4,Pozitif
"ürünü temizlenmiş yüzüme makyaj altına sürdüm 
-güzel nemlendirdi 
-pürüzsüzleştirdi 
-makyajı kalıcı hale getirdi 
-kokusu rahatsız edici değildi 
-sürdükten sonra yapış bir his bırakmadı 
eksi yönü olmayan ürün yapmışlar çok mutlu oldum alın aldırın",4,Pozitif
bugün makyaj altına baz olarak kullandım. fondötenden önce sürdüm yüzümü pürüzsüz ve yumuşacık bir hale getirdi. sonrasında uyguladığım fondöten pürüzsüzdü ve yüzümle daha güzel bütünleşti. ortanın bi tık üstünde bir yapısı var. tercih edebilirsiniz.,4,Pozitif
"fondoten kullanmıyorum ancak güneş kremimin altına da baz sürmeyi tercih ediyorum. gün içerisinde daha sabit kalsın akmasın diye, bu ürün de hem nemlendirip hem de sabit kalmasını sağladı, cildim hassastır ancak tahriş etmedi. güzel bir ürün",4,Pozitif
"denebunu.com'un Premium Aralık ayı paketi içinde beni en çok heyecanlandıran ve merak ettiğim ürün testerlarından biriydi.  Benim için iyi bir makyaj bazı besleyici ve nemlendirici özelliğe sahip olmalı, kızarıklık ve tahriş yapmamalı, kokusu hoş olmalı ve rahatsız edici olmamalı. Yağlı bir cilde sahip olduğum için de cildimde ağırlık yapmamalı ve matlaştırıcı özelliğe sahip olmalı. Alix Alien Vegan Face Primer bütün bu özelliklere sahip, tanışmaktan memnun olduğum bir makyaj bazı.",5,Pozitif
"Ürünün vegan olmasını sevdim öncelikle. Hayvanlar üzerinde denememiş olması kesinlikle çok önemli. Yapısına gelince, çok hafif bir yapısı var ve cildinde bunu hissettim. Burun üstünde bir tık daha iyi olabilirdi sanki. Ama kalıcılığı bence gayet iyi. Fiyatına da internetten baktığımda özelliklerini düşününce gerçekten tercih edilebilir. Ürünü deneyimlediğim için mutluyum.",5,Pozitif
Yüze ilk sürdüğünde cildimi yağlandıracak gibi hissetmiştim. Ama hızlıca emilip kuruluyor. Bekleme süresi olmadığı için makyaja hızlı geçiliyor. En çok bu özelliği sevdim. Makyajı yüzde tutuyor. Fakat diğer vadettiği renk eşitliği vs özellikleri uzun kullanımda anlayabileceğim bir şey. Paket küçük olduğu için iki kere deneyimleme fırsatı bulabildim.,5,Pozitif
"Alix Avien ürünlerinin kalitesi tartışılmaz. Vegan olması bir artı daha katmış.  Nemlendirme ve yumuşatma özelliğini kat kat sağlıyor. Sürdüğüm an cildim kadifesi bir yumuşaklık sağladı. Makyaj öncesinde su bazlı formülü, ipeksi dokusu ve hafif yapısı ile cilt yüzeyini pürüzsüzleştireceği için uygulama kolaylığI sağlayacaktır. Ben çok sevdim. ❤️",5,Pozitif
"Hafif bir yapısı var bunu beğendim, makyaj yapmadan da kullanılabilir bence cildi güzel nemlendiriyor, vegan olması içimi rahatlatti, benim cildim hassas her ürünü kullanamıyorum cildimin hassasiyetine uygun boyle güzel ürün görünce fiyatı benim için makul geliyor. Bu ürünle tanışmami sağladığı için denebunu.com ailesine teşekkür ederim 🌺",5,Pozitif
Vegan olması ve hayvanlar üstünde test edilmemiş olması çok büyük bir artı. Yapısı hafif ve kolay emiliyor. Sürdükten 2 dk sonra cildime dokunduğumda kadifemsi bir his bıraktığını hissettim ve bir primer a göre nemlendirmesini de başarılı buldum. Özellikle yaz aylarında kullanmaya çok uygun bir primer tavsiye ediyorum,5,Pozitif
"Cok kuru bir cildim var,daha once de bir markanin numunesini gondermistiniz simdi satin alip kullaniyorum ancak devamli ayni urun kullanmayi sevmiyorum,elimdeki urun bitince alix avien'a gececegim,gayet guzel nemlendiriyor.Benim icin vegan olmasi oncelik degil,iyi nemlendirmesi ve guvenilir bir marka olmasi yeterli.",5,Pozitif
Daha önce bu markayı duymamıştım.cildim çok hassas o yüzden organik doğal kozmetik ürünleri tercih ederim.çok güzel bir ürün.hem nemlendirici olarak kullanabilirsiniz hem de primer.kokusu yok sayılır.cildime çok iyi geldi hem fazla parlatmadı hem de gayet güzel nemlendirdi.kuru ciltlere daha iyi gelir bence,5,Pozitif
